product_id,avg_monthly_units_sold,avg_stock_on_hand,avg_fill_rate,avg_sell_through,avg_stockout_days,n_months,price,cogs,Gross_Margin_Pct,Daily_Velocity,GMROI,TARGET_Stockout_Risk_30d,stock_on_hand,category_GenZ,category_Outdoor,category_Streetwear
99,1.0,3.0,0.9667,0.25,1.0,1,9443.7,8971.515,0.050000000000000135,0.03333333333333333,0.017543859649122858,0,3,False,False,True
100,3.1,9.8,0.95666,0.22694999999999999,1.3,10,12474.0,7666.520399999999,0.3854,0.10333333333333333,1.9836030735105632,0,11,False,False,True
103,16.853658536585368,222.78048780487805,0.963409756097561,0.07291463414634146,1.0975609756097562,41,10425.177091172214,7115.183364725037,0.31749999999999995,0.561788617886179,1.4429190618154923,0,265,False,False,True
106,4.517857142857143,17.482142857142858,0.9529857142857143,0.20436964285714285,1.4107142857142858,56,11626.290319148937,11044.97580319149,0.05000000000000001,0.15059523809523812,0.7616794795978713,0,30,False,False,True
107,4.704918032786885,43.52459016393443,0.965572131147541,0.1045295081967213,1.0327868852459017,61,6788.18593220339,4684.52711181356,0.30989999999999995,0.15683060109289618,2.961125096911361,0,53,False,False,True
108,4.178571428571429,11.5,0.9559607142857143,0.2709464285714286,1.3214285714285714,28,11844.0,9063.0288,0.2348,0.1392857142857143,3.1218436782654155,0,15,False,False,True
109,13.05,26.3,0.925,0.350955,2.25,20,14767.077006507592,14028.723156182212,0.05000000000000005,0.435,0.5223133880328202,0,48,False,False,True
111,1.0,3.0,1.0,0.25,0.0,1,9513.0,9037.35,0.04999999999999996,0.03333333333333333,0.017543859649122792,0,3,False,False,True
114,3.0,3.0,0.9388833333333334,0.4535666666666667,1.8333333333333333,12,10640.7,5747.04207,0.4599,0.1,10.218107757822624,1,3,False,False,True
115,12.630434782608695,210.3913043478261,0.9623195652173913,0.06403478260869566,1.1304347826086956,92,10818.745208023774,9215.40716819465,0.1482000000000001,0.4210144927536232,0.9609237110952972,0,284,False,False,True
125,1.0,3.0,1.0,0.25,0.0,1,6671.7,6338.115,0.05000000000000001,0.03333333333333333,0.01754385964912281,0,3,False,False,True
133,3.769230769230769,19.435897435897434,0.9666666666666668,0.15835641025641026,1.0,39,8820.985714285714,7253.496552857143,0.17770000000000002,0.12564102564102564,1.6344433545525345,0,22,False,False,True
136,2.71875,10.03125,0.9645875,0.2022625,1.0625,32,5005.35,4469.77755,0.10700000000000011,0.090625,1.0391937290033606,0,13,False,False,True
141,1.375,3.0,0.970825,0.303125,0.875,16,8183.7,7774.514999999999,0.05000000000000005,0.04583333333333333,0.3859649122807022,0,3,False,False,True
143,1.9166666666666667,3.8333333333333335,0.9708291666666667,0.30522916666666666,0.875,24,5549.752173913043,3170.018441739131,0.4287999999999999,0.0638888888888889,9.008403361344534,0,4,False,False,True
144,3.44,9.88,0.968,0.25458400000000003,0.96,25,5789.7,5500.214999999999,0.0500000000000001,0.11466666666666667,0.4581291284892402,0,13,False,False,True
150,2.9545454545454546,10.363636363636363,0.9575772727272728,0.21414545454545453,1.2727272727272727,22,6524.2531914893625,4447.5834006382975,0.31830000000000014,0.09848484848484848,2.928495325154608,0,11,False,False,True
155,1.6428571428571428,3.0714285714285716,0.9595214285714286,0.3254,1.2142857142857142,14,6032.25,5730.6375,0.05000000000000003,0.05476190476190476,0.3941248470012242,0,4,False,False,True
160,1.75,6.833333333333333,0.975,0.19695833333333335,0.75,12,8757.0,8319.15,0.050000000000000044,0.058333333333333334,0.16174582798459577,0,7,False,False,True
163,6.638297872340425,36.53191489361702,0.9659531914893617,0.16797872340425532,1.0212765957446808,47,6636.2625,4713.73725375,0.28970000000000007,0.22127659574468084,3.4832836183387292,0,49,False,False,True
164,2.1363636363636362,3.0,0.9621227272727272,0.3915545454545455,1.1363636363636365,22,6815.393617021276,3720.523375531915,0.45409999999999995,0.07121212121212121,13.032118214569213,0,3,False,False,True
165,3.426470588235294,12.647058823529411,0.9632397058823529,0.2323323529411765,1.1029411764705883,68,8309.284615384617,7893.820384615386,0.05000000000000003,0.1142156862745098,0.9696450428396579,0,21,False,False,True
170,4.32258064516129,31.06451612903226,0.9688129032258065,0.11410322580645162,0.9354838709677419,31,8793.62462686567,5372.025284552239,0.3890999999999999,0.14408602150537633,2.7474595726952047,0,34,False,False,True
173,17.0,55.0,0.9333,0.2361,2.0,1,12869.200657894737,10770.234030592104,0.16310000000000005,0.5666666666666667,0.06023745641382159,0,55,False,False,True
174,2.0294117647058822,12.911764705882353,0.9627441176470588,0.1298029411764706,1.1176470588235294,34,8386.030434782608,7570.06967347826,0.09730000000000005,0.06764705882352941,0.5760137961211282,0,13,False,False,True
175,1.8333333333333333,12.0,0.9777999999999999,0.12775,0.6666666666666666,6,7553.7,7176.014999999999,0.05000000000000005,0.06111111111111111,0.04824561403508777,0,12,False,False,True
176,1.6666666666666667,6.0,0.9555444444444444,0.21165555555555557,1.3333333333333333,9,9216.9,7344.947609999999,0.20310000000000006,0.05555555555555556,0.6371564813652907,0,6,False,False,True
177,3.857142857142857,8.357142857142858,0.9309428571428572,0.25338571428571427,2.0714285714285716,14,9443.35,8471.629284999999,0.10290000000000013,0.1285714285714286,0.7411574046285906,0,10,False,False,True
178,2.217391304347826,12.0,0.9565130434782609,0.14713478260869567,1.3043478260869565,23,6268.5,3509.7331500000005,0.44009999999999994,0.07391304347826087,3.3406411859260574,0,12,False,False,True
180,3.761904761904762,14.5,0.9666761904761905,0.2073595238095238,1.0,42,9746.469642857142,9106.126587321429,0.06569999999999993,0.1253968253968254,0.766245797148519,0,19,False,False,True
181,1.75,3.75,0.95,0.2875,1.5,4,8498.7,8073.765,0.050000000000000044,0.058333333333333334,0.0982456140350878,0,4,False,False,True
182,1.2941176470588236,6.0,0.9646941176470588,0.173,1.0588235294117647,17,16000.568181818182,12051.627954545454,0.24680000000000002,0.043137254901960784,1.2014515843512128,0,6,False,False,True
183,14.0,38.861111111111114,0.9185222222222222,0.29646666666666666,2.4444444444444446,36,9191.446033810143,8731.873732119637,0.04999999999999995,0.4666666666666667,0.6825928294646544,0,82,False,False,True
185,8.466666666666667,111.5111111111111,0.9599955555555556,0.07146888888888889,1.2,45,9741.693307086614,5492.3666865354335,0.4362,0.2822222222222222,2.6434276123514766,0,129,False,False,True
187,2.611111111111111,8.194444444444445,0.9648083333333334,0.23229444444444447,1.0555555555555556,36,8798.352127659575,7129.304729042554,0.18969999999999995,0.08703703703703704,2.68552890015625,0,10,False,False,True
188,2.7058823529411766,32.94117647058823,0.9588294117647059,0.07235882352941177,1.2352941176470589,17,9261.0,6645.6936,0.28240000000000004,0.09019607843137255,0.5495421245421247,0,33,False,False,True
189,1.0,3.0,0.9667,0.25,1.0,2,9513.0,6181.5474,0.35019999999999996,0.03333333333333333,0.359290037960398,0,3,False,False,True
190,2.7916666666666665,3.7083333333333335,0.9680583333333334,0.3957541666666667,0.9583333333333334,24,9443.7,7547.405040000001,0.2008,0.09305555555555554,4.539460809123731,0,4,False,False,True
191,1.8571428571428572,3.2857142857142856,0.9476000000000001,0.3222285714285714,1.5714285714285714,7,9513.0,9029.7396,0.050799999999999915,0.06190476190476191,0.2117481082467612,0,4,False,False,True
193,2.25,4.714285714285714,0.9619071428571428,0.29991428571428574,1.1428571428571428,28,9191.7,7248.57462,0.21140000000000003,0.075,3.582389966107948,0,6,False,False,True
195,4.375,5.875,0.954175,0.3694,1.375,8,9191.7,5645.5421400000005,0.3858,0.14583333333333334,3.7420758364106224,0,7,False,False,True
196,2.3076923076923075,3.6153846153846154,0.9589692307692308,0.3594,1.2307692307692308,13,10073.7,7970.31144,0.2088,0.07692307692307691,2.1898328421143214,0,4,False,False,True
197,2.0,9.0,0.96665,0.175,1.0,2,6041.7,5739.615,0.05000000000000001,0.06666666666666667,0.02339181286549708,0,9,True,False,False
198,7.666666666666667,14.333333333333334,0.9555666666666666,0.329,1.3333333333333333,3,6293.7,3768.03819,0.40129999999999993,0.2555555555555556,1.0755745976748068,0,16,True,False,False
200,8.181818181818182,30.87878787878788,0.9676848484848485,0.22043939393939394,0.9696969696969697,33,14491.708235294118,8826.899486117647,0.3909,0.2727272727272727,5.61152097989134,0,49,False,False,True
201,14.772727272727273,28.681818181818183,0.8893863636363637,0.3469409090909091,3.3181818181818183,22,18386.83451612903,15661.90564083871,0.14819999999999994,0.49242424242424243,1.97145673429884,0,56,False,False,True
202,16.486486486486488,76.97297297297297,0.9684621621621622,0.17746756756756757,0.9459459459459459,37,16231.71508474576,15420.129330508473,0.04999999999999993,0.5495495495495496,0.4170978710821993,0,133,False,False,True
204,5.771428571428571,11.82857142857143,0.9514314285714286,0.3281428571428571,1.457142857142857,35,10730.285073529412,6927.472043470589,0.3544,0.19238095238095237,9.374524840017,0,24,False,False,True
205,1.0,3.0,0.9333,0.25,2.0,1,12837.05181818182,7742.025951545455,0.39690000000000003,0.03333333333333333,0.2193666058696734,0,3,False,False,True
206,22.727272727272727,183.45454545454547,0.9666704545454546,0.12872272727272727,1.0,44,10546.53264,5820.631364016001,0.44809999999999994,0.7575757575757576,4.425741797279815,0,235,False,False,True
207,8.305555555555555,15.86111111111111,0.9444472222222223,0.35573055555555555,1.6666666666666667,36,11575.161549295775,8926.764586816902,0.2288,0.27685185185185185,5.5927651132540275,0,35,False,False,True
210,1.0,3.0,0.9333,0.25,2.0,1,15511.570819672132,10377.240878360655,0.33100000000000007,0.03333333333333333,0.16492277030393626,0,3,False,False,True
223,1.5,6.0,0.9714285714285714,0.19475,0.8571428571428571,14,10136.85,5587.4317200000005,0.4488,0.05,2.8497822931785195,0,6,False,False,True
224,1.930232558139535,7.232558139534884,0.9643348837209302,0.20030697674418607,1.069767441860465,43,7682.090963855422,5061.729736084338,0.3411,0.06434108527131784,5.940847041668884,0,8,False,False,True
225,1.7142857142857142,9.0,0.9603142857142857,0.15533809523809522,1.1904761904761905,21,9131.85,5558.557095,0.39130000000000004,0.05714285714285714,2.571381632988336,0,9,False,False,True
226,1.0,3.0,0.97334,0.25,0.8,5,8879.85,8435.8575,0.05000000000000003,0.03333333333333333,0.08771929824561409,0,3,False,False,True
227,1.8717948717948718,6.0,0.9598307692307692,0.22644871794871796,1.205128205128205,39,9546.096575342466,5405.954490616439,0.4336999999999999,0.062393162393162394,9.317823297427745,0,6,False,False,True
228,1.2222222222222223,6.0,0.9592555555555555,0.1667,1.2222222222222223,18,7714.35,4099.40559,0.46859999999999996,0.040740740740740744,3.233345878810689,0,6,False,False,True
229,3.125,12.083333333333334,0.9611125,0.2017125,1.1666666666666667,48,6513.15,4765.02054,0.2683999999999999,0.10416666666666667,4.554212778793761,0,15,False,False,True
230,1.0,3.0,0.96665,0.25,1.0,4,8186.85,7777.5075,0.05000000000000008,0.03333333333333333,0.07017543859649135,0,3,False,False,True
231,2.4,9.0,0.98002,0.20425999999999997,0.6,5,8690.85,8180.697105,0.058700000000000016,0.08,0.08314742023442759,0,9,False,False,True
233,1.5,3.0,0.9889,0.31666666666666665,0.3333333333333333,6,4721.85,4485.7575,0.050000000000000135,0.05,0.1578947368421057,0,3,False,False,True
234,1.0,3.0,0.9667,0.25,1.0,3,5204.85,3942.15339,0.24260000000000007,0.03333333333333333,0.32030631106416696,0,3,False,False,True
235,2.4166666666666665,4.416666666666667,0.9694416666666666,0.33581666666666665,0.9166666666666666,12,6296.85,3378.260025,0.4635,0.08055555555555555,5.672616012238654,0,5,False,False,True
236,5.222222222222222,11.407407407407407,0.9481555555555556,0.32015925925925925,1.5555555555555556,27,6434.257407407407,5945.253844444444,0.07599999999999998,0.17407407407407408,1.0166554224995783,0,21,False,False,True
237,3.9069767441860463,15.488372093023257,0.9736441860465117,0.21306279069767442,0.7906976744186046,43,6401.85,3225.892215,0.49610000000000004,0.13023255813953488,10.678945665252472,0,22,False,False,True
238,2.5,11.666666666666666,0.9672851851851852,0.17027962962962964,0.9814814814814815,54,4412.916666666667,2846.3312500000006,0.3549999999999999,0.08333333333333333,6.368770764119599,0,14,False,False,True
239,6.62962962962963,35.074074074074076,0.9679074074074074,0.15741481481481484,0.9629629629629629,27,4799.280167597765,4433.575018826817,0.07619999999999978,0.22098765432098766,0.4209629067578852,0,44,False,False,True
240,7.954545454545454,57.84090909090909,0.9515204545454545,0.1262727272727273,1.4545454545454546,44,5537.754000000001,5115.2233698,0.07630000000000013,0.26515151515151514,0.49983484461675426,0,72,False,False,True
241,1.7142857142857142,6.0,0.9762071428571428,0.21022857142857143,0.7142857142857143,14,5036.85,3089.60379,0.3866,0.05714285714285714,2.5210303227910016,0,6,False,False,True
242,4.023809523809524,10.714285714285714,0.9563547619047619,0.2645285714285714,1.3095238095238095,42,5564.335207100592,3416.501817159764,0.3859999999999999,0.13412698412698412,9.916134636264928,0,14,False,False,True
243,1.542857142857143,3.7142857142857144,0.9685657142857143,0.27858857142857146,0.9428571428571428,35,7241.85,6524.90685,0.099,0.05142857142857143,1.5974558183215233,0,4,False,False,True
244,2.608695652173913,7.6521739130434785,0.9724608695652175,0.23892608695652176,0.8260869565217391,23,7556.85,7036.183035,0.06890000000000004,0.08695652173913043,0.5802154831528694,0,9,False,False,True
246,2.108108108108108,7.027027027027027,0.9594567567567567,0.22000000000000003,1.2162162162162162,37,8877.426923076924,4855.952526923077,0.45300000000000007,0.07027027027027026,9.192504570383912,0,8,False,False,True
247,1.7,4.55,0.975,0.260445,0.75,20,4921.967647058824,4675.869264705882,0.05000000000000004,0.056666666666666664,0.3932909196067094,0,5,False,False,True
248,1.6923076923076923,6.923076923076923,0.9666615384615385,0.19035384615384615,1.0,13,6826.622727272727,5780.784125454546,0.1532,0.05641025641025641,0.5749120873353277,0,7,False,False,True
249,2.1666666666666665,9.0,0.9611166666666667,0.18584166666666668,1.1666666666666667,24,5036.85,3544.431345,0.29630000000000006,0.07222222222222222,2.432791751535535,0,9,False,False,True
250,1.0,3.0,0.98335,0.25,0.5,2,7556.85,6491.334150000001,0.14099999999999996,0.03333333333333333,0.10942956926658903,0,3,False,False,True
251,1.8571428571428572,6.0,0.9650809523809524,0.22710952380952382,1.0476190476190477,21,6941.388461538462,5643.34881923077,0.18700000000000003,0.06190476190476191,1.4950799507995085,0,6,False,False,True
252,5.421052631578948,31.42105263157895,0.9684210526315788,0.14454736842105262,0.9473684210526315,19,7556.85,4964.094765,0.34310000000000007,0.18070175438596492,1.7121347846453054,0,34,False,False,True
253,2.0,9.545454545454545,0.9712181818181819,0.1663590909090909,0.8636363636363636,22,8816.85,5025.6045,0.43,0.06666666666666667,3.4773600668337505,0,10,False,False,True
256,1.8333333333333333,9.0,0.9500000000000001,0.16363333333333333,1.5,6,5414.85,5144.1075,0.05000000000000005,0.06111111111111111,0.06432748538011702,0,9,False,False,True
257,1.0,3.0,0.95,0.25,1.5,2,7052.85,5494.17015,0.22100000000000006,0.03333333333333333,0.18913136499786054,0,3,False,False,True
258,1.631578947368421,9.0,0.9666684210526316,0.14951578947368419,1.0,19,8186.85,7777.5075,0.05000000000000008,0.0543859649122807,0.1812865497076026,0,9,False,False,True
259,2.5208333333333335,6.6875,0.9618083333333334,0.258725,1.1458333333333333,48,7345.98223140496,5610.126630123967,0.23630000000000015,0.08402777777777778,5.598381710291393,0,8,False,False,True
260,1.3214285714285714,3.0,0.9678571428571429,0.2936214285714286,0.9642857142857143,28,7624.958108108109,4062.57768,0.46720000000000006,0.044047619047619044,10.814814814814817,0,3,False,False,True
261,3.6857142857142855,25.17142857142857,0.9638085714285715,0.12480285714285715,1.0857142857142856,35,9446.85,5966.63046,0.3684,0.12285714285714285,2.989230097929766,0,28,False,False,True
262,1.0,3.0,0.9777999999999999,0.25,0.6666666666666666,3,4721.85,4485.7575,0.050000000000000135,0.03333333333333333,0.05263157894736857,0,3,False,False,True
264,2.4054054054054053,6.378378378378378,0.9729702702702702,0.25932972972972973,0.8108108108108109,37,8501.85,4445.617365,0.4771,0.08018018018018018,12.731234056484212,0,7,False,False,True
267,4.02,17.3,0.9633280000000001,0.18874400000000002,1.1,50,4178.0440298507465,3405.105884328358,0.18500000000000005,0.13399999999999998,2.637327564807263,0,23,False,False,True
269,1.5333333333333334,3.0,0.9755533333333334,0.3266666666666667,0.7333333333333333,15,5414.85,3976.665840000001,0.26559999999999984,0.051111111111111114,2.7726942628903397,0,3,False,False,True
270,1.6111111111111112,3.9444444444444446,0.9685277777777777,0.27102777777777776,0.9444444444444444,18,5477.85,4012.525125,0.2675,0.053703703703703705,2.6849012161707453,0,4,False,False,True
271,1.1666666666666667,3.0,0.9611166666666667,0.27499999999999997,1.1666666666666667,6,6296.85,5982.0075,0.0500000000000001,0.03888888888888889,0.1228070175438599,0,3,False,False,True
272,1.2857142857142858,3.0,0.9785785714285715,0.28928571428571426,0.6428571428571429,14,7556.850000000001,5834.643885,0.22790000000000007,0.04285714285714286,1.771014117342314,0,3,False,False,True
